Date,Open,High,Low,Close,Volume
31-Jul-63,69.24,69.83,68.91,69.13,39600
30-Jul-63,68.67,69.45,68.58,69.24,35500
29-Jul-63,68.54,68.96,68.32,68.67,28400
26-Jul-63,68.26,68.76,68.03,68.54,25100
25-Jul-63,68.28,68.92,68.02,68.26,37100
24-Jul-63,67.91,68.54,67.76,68.28,28100
23-Jul-63,67.90,68.57,67.65,67.91,35000
22-Jul-63,68.35,68.60,67.54,67.90,37000
19-Jul-63,68.49,68.70,67.90,68.35,33400
18-Jul-63,68.93,69.27,68.34,68.49,37100
17-Jul-63,69.14,69.53,68.68,68.93,39400
16-Jul-63,69.20,69.51,68.85,69.14,30000
15-Jul-63,69.64,69.73,68.97,69.20,32900
12-Jul-63,69.76,70.13,69.36,69.64,36600
11-Jul-63,69.89,70.30,69.52,69.76,41000
10-Jul-63,70.04,70.31,69.56,69.89,37300
9-Jul-63,69.74,70.39,69.55,70.04,38300
8-Jul-63,70.22,70.35,69.47,69.74,32900
5-Jul-63,69.94,70.48,69.78,70.22,29100
3-Jul-63,69.46,70.28,69.42,69.94,40300
2-Jul-63,68.86,69.72,68.74,69.46,35400
1-Jul-63,69.37,69.53,68.58,68.86,33600
28-Jun-63,69.07,69.68,68.93,69.37,30200
27-Jun-63,69.41,69.81,68.78,69.07,45400
26-Jun-63,70.04,70.10,69.17,69.41,45000
25-Jun-63,70.20,70.51,69.75,70.04,41200
24-Jun-63,70.25,70.67,69.84,70.20,37000
21-Jun-63,70.01,70.57,69.79,70.25,41900
20-Jun-63,70.09,70.36,69.31,70.01,49700
19-Jun-63,70.02,70.47,69.75,70.09,39700
18-Jun-63,69.95,70.43,69.63,70.02,39100
17-Jun-63,69.95,69.95,69.95,69.95,35100
14-Jun-63,70.23,70.60,69.87,70.25,38400
13-Jun-63,70.41,70.85,69.98,70.23,46900
12-Jun-63,70.03,70.81,69.91,70.41,52100
11-Jun-63,69.94,70.41,69.58,70.03,43900
10-Jun-63,70.41,70.51,69.57,69.94,46900
7-Jun-63,70.58,70.98,70.10,70.41,51100
6-Jun-63,70.53,70.95,70.11,70.58,49900
5-Jun-63,70.70,71.17,70.17,70.53,58600
4-Jun-63,70.69,71.08,70.20,70.70,59700
3-Jun-63,70.80,71.24,70.39,70.69,54000
31-May-63,70.33,71.14,70.27,70.80,46800
29-May-63,70.01,70.65,69.86,70.33,43200
28-May-63,69.87,70.41,69.55,70.01,38600
27-May-63,70.02,70.27,69.48,69.87,37600
24-May-63,70.10,70.44,69.66,70.02,43200
23-May-63,70.14,70.53,69.79,70.10,44000
22-May-63,70.14,70.68,69.82,70.14,55600
21-May-63,69.96,70.51,69.62,70.14,55700
20-May-63,70.29,70.48,69.59,69.96,47100
17-May-63,70.25,70.63,69.83,70.29,44100
16-May-63,70.43,70.81,69.91,70.25,56400
15-May-63,70.21,70.77,69.87,70.43,56500
14-May-63,70.48,70.73,69.92,70.21,47400
13-May-63,70.52,70.89,70.11,70.48,49200
10-May-63,70.35,70.81,69.99,70.52,52600
9-May-63,70.01,70.74,69.86,70.35,56000
8-May-63,69.44,70.24,69.23,70.01,51400
7-May-63,69.53,69.92,69.03,69.44,41400
6-May-63,70.03,70.31,69.32,69.53,40900
3-May-63,70.17,70.51,69.78,70.03,47600
2-May-63,69.97,70.50,69.75,70.17,44800
1-May-63,69.80,70.43,69.61,69.97,50600
30-Apr-63,69.65,70.18,69.26,69.80,46800
29-Apr-63,69.70,70.04,69.26,69.65,39800
26-Apr-63,69.76,70.11,69.23,69.70,44900
25-Apr-63,69.72,70.08,69.25,69.76,50700
24-Apr-63,69.53,70.12,69.34,69.72,59100
23-Apr-63,69.30,69.83,68.95,69.53,52200
22-Apr-63,69.23,69.82,69.01,69.30,51800
19-Apr-63,68.89,69.46,68.60,69.23,46600
18-Apr-63,68.92,69.34,68.56,68.89,47700
17-Apr-63,69.14,69.37,68.47,68.92,52200
16-Apr-63,69.09,69.61,68.66,69.14,55700
15-Apr-63,68.77,69.56,68.58,69.09,59300
11-Apr-63,68.29,69.07,67.97,68.77,52500
10-Apr-63,68.45,68.89,67.66,68.29,58800
9-Apr-63,68.52,68.84,68.03,68.45,50900
8-Apr-63,68.28,68.91,68.05,68.52,59400
5-Apr-63,67.85,68.46,67.46,68.28,52400
4-Apr-63,67.36,68.12,67.28,67.85,53000
3-Apr-63,66.84,67.55,66.63,67.36,46600
2-Apr-63,66.85,67.36,66.51,66.84,43600
1-Apr-63,66.57,67.18,66.23,66.85,38900
29-Mar-63,66.58,66.90,66.23,66.57,33900
28-Mar-63,66.68,67.01,66.32,66.58,38900
27-Mar-63,66.40,66.93,66.21,66.68,42700
26-Mar-63,66.21,66.73,66.01,66.40,41000
25-Mar-63,66.19,66.60,65.92,66.21,37000
22-Mar-63,65.85,66.44,65.68,66.19,38200
21-Mar-63,65.95,66.25,65.60,65.85,32200
20-Mar-63,65.47,66.15,65.30,65.95,36900
19-Mar-63,65.61,65.85,65.19,65.47,31800
18-Mar-63,65.93,66.17,65.36,65.61,32500
15-Mar-63,65.60,66.22,65.39,65.93,34000
14-Mar-63,65.91,66.21,65.39,65.60,35400
13-Mar-63,65.67,66.27,65.54,65.91,41200
12-Mar-63,65.51,65.97,65.26,65.67,33500
11-Mar-63,65.33,65.86,65.11,65.51,31800
8-Mar-63,65.26,65.74,65.03,65.33,33600
7-Mar-63,64.85,65.60,64.81,65.26,33500
6-Mar-63,64.74,65.06,64.31,64.85,31000
5-Mar-63,64.72,65.27,64.41,64.74,32800
4-Mar-63,64.10,65.08,63.88,64.72,36500
1-Mar-63,64.29,64.75,63.80,64.10,39200
28-Feb-63,65.01,65.14,64.08,64.29,40900
27-Feb-63,65.47,65.74,64.86,65.01,36800
26-Feb-63,65.46,65.86,65.06,65.47,36700
25-Feb-63,65.92,66.09,65.24,65.46,36800
21-Feb-63,65.83,66.23,65.36,65.92,39800
20-Feb-63,66.20,66.28,65.44,65.83,41200
19-Feb-63,66.52,66.67,65.92,66.20,41300
18-Feb-63,66.41,66.96,66.10,66.52,47000
15-Feb-63,66.35,66.74,65.96,66.41,44100
14-Feb-63,66.15,66.75,65.93,66.35,56400
13-Feb-63,65.83,66.53,65.56,66.15,49600
12-Feb-63,65.76,66.01,65.16,65.83,37100
11-Feb-63,66.17,66.41,65.50,65.76,38800
8-Feb-63,66.17,66.45,65.65,66.17,38900
7-Feb-63,66.40,66.81,65.91,66.17,42400
6-Feb-63,66.11,66.76,65.88,66.40,43400
5-Feb-63,66.17,66.35,65.38,66.11,40500
4-Feb-63,66.31,66.66,65.89,66.17,36700
1-Feb-63,66.31,66.31,66.31,66.31,42800
31-Jan-63,65.85,66.45,65.51,66.20,42700
30-Jan-63,66.23,66.33,65.55,65.85,37400
29-Jan-63,66.24,66.58,65.83,66.23,43600
28-Jan-63,65.92,66.59,65.77,66.24,47200
25-Jan-63,65.75,66.23,65.38,65.92,47700
24-Jan-63,65.62,66.09,65.33,65.75,48100
23-Jan-63,65.44,65.91,65.23,65.62,48200
22-Jan-63,65.28,65.80,65.03,65.44,48100
21-Jan-63,65.18,65.52,64.64,65.28,40900
18-Jan-63,65.13,65.70,64.86,65.18,47600
17-Jan-63,64.67,65.40,64.35,65.13,52300
16-Jan-63,65.11,65.25,64.42,64.67,42600
15-Jan-63,65.20,65.62,64.82,65.11,59300
14-Jan-63,64.85,65.50,64.61,65.20,50000
11-Jan-63,64.71,65.10,64.31,64.85,44100
10-Jan-63,64.59,65.16,64.33,64.71,45200
9-Jan-63,64.74,65.22,64.32,64.59,51100
8-Jan-63,64.12,64.98,64.00,64.74,54100
7-Jan-63,64.13,64.59,63.67,64.12,44400
4-Jan-63,63.72,64.45,63.57,64.13,54000
3-Jan-63,62.69,63.89,62.67,63.72,45700
2-Jan-63,63.10,63.39,62.32,62.69,25400
31-Dec-62,62.96,63.43,62.68,63.10,54200
28-Dec-62,62.93,63.25,62.53,62.96,41400
27-Dec-62,63.02,63.41,62.67,62.93,36700
26-Dec-62,62.63,63.32,62.56,63.02,33700
24-Dec-62,62.64,63.03,62.19,62.63,31800
21-Dec-62,62.82,63.13,62.26,62.64,34700
20-Dec-62,62.58,63.28,62.44,62.82,42200
19-Dec-62,62.07,62.81,61.72,62.58,40000
18-Dec-62,62.37,62.66,61.78,62.07,36200
17-Dec-62,62.57,62.95,62.14,62.37,35900
14-Dec-62,62.42,62.83,61.96,62.57,32800
13-Dec-62,62.63,63.07,62.09,62.42,33800
12-Dec-62,62.32,63.16,62.13,62.63,37600
11-Dec-62,62.27,62.58,61.72,62.32,37000
10-Dec-62,63.06,63.35,61.96,62.27,42700
7-Dec-62,62.93,63.43,62.45,63.06,39000
6-Dec-62,62.39,63.36,62.28,62.93,46000
5-Dec-62,62.64,63.50,62.37,62.39,62800
4-Dec-62,61.94,62.93,61.77,62.64,52100
3-Dec-62,62.26,62.45,61.28,61.94,38100
30-Nov-62,62.41,62.78,61.78,62.26,45700
29-Nov-62,62.12,62.72,61.69,62.41,58100
28-Nov-62,61.73,62.48,61.51,62.12,59800
27-Nov-62,61.36,62.04,60.98,61.73,55000
26-Nov-62,61.54,62.13,60.95,61.36,56500
23-Nov-62,60.81,62.03,60.66,61.54,56600
21-Nov-62,60.45,61.18,60.19,60.81,51000
20-Nov-62,59.82,60.63,59.57,60.45,42900
19-Nov-62,60.16,60.42,59.46,59.82,34100
16-Nov-62,59.97,60.46,59.46,60.16,40000
15-Nov-62,60.16,60.67,59.74,59.97,50500
14-Nov-62,59.46,60.41,59.18,60.16,50900
13-Nov-62,59.59,60.06,59.06,59.46,45500
12-Nov-62,58.78,60.00,58.59,59.59,50900
9-Nov-62,58.32,58.99,57.90,58.78,43400
8-Nov-62,58.71,59.12,58.09,58.32,41600
7-Nov-62,58.35,59.11,57.76,58.71,45800
5-Nov-62,57.75,58.70,57.69,58.35,43200
2-Nov-62,57.12,58.19,56.78,57.75,54700
1-Nov-62,56.52,57.31,55.90,57.12,34000
31-Oct-62,56.54,57.00,56.19,56.52,30900
30-Oct-62,55.72,56.84,55.52,56.54,38300
29-Oct-62,55.34,56.38,55.34,55.72,42800
26-Oct-62,54.69,54.96,54.08,54.54,25800
25-Oct-62,55.17,55.17,53.82,54.69,39500
24-Oct-62,53.49,55.44,52.55,55.21,67200
23-Oct-62,54.96,55.19,53.24,53.49,61100
22-Oct-62,55.48,55.48,54.38,54.96,56900
19-Oct-62,56.34,56.54,55.34,55.59,46500
18-Oct-62,56.89,57.02,56.18,56.34,32800
17-Oct-62,57.08,57.23,56.37,56.89,32400
16-Oct-62,57.27,57.63,56.87,57.08,28600
15-Oct-62,56.95,57.50,56.66,57.27,26400
12-Oct-62,57.05,57.21,56.66,56.95,20200
11-Oct-62,57.24,57.46,56.78,57.05,24600
10-Oct-62,57.20,57.83,56.96,57.24,30400
9-Oct-62,57.07,57.40,56.71,57.20,23400
8-Oct-62,57.07,57.41,56.68,57.07,19500
5-Oct-62,56.70,57.30,56.55,57.07,27300
4-Oct-62,56.16,56.84,55.90,56.70,25300
3-Oct-62,56.10,56.71,55.84,56.16,26100
2-Oct-62,55.49,56.46,55.31,56.10,30000
1-Oct-62,56.27,56.31,55.26,55.49,30900
28-Sep-62,55.77,56.58,55.59,56.27,28500
27-Sep-62,56.15,56.55,55.53,55.77,35400
26-Sep-62,56.96,57.29,55.92,56.15,35500
25-Sep-62,56.63,57.22,56.12,56.96,36200
24-Sep-62,57.45,57.45,56.30,56.63,50000
21-Sep-62,58.54,58.64,57.43,57.69,42800
20-Sep-62,58.95,59.29,58.33,58.54,33500
19-Sep-62,59.03,59.26,58.59,58.95,29500
18-Sep-62,59.08,59.54,58.77,59.03,36900
17-Sep-62,58.89,59.42,58.65,59.08,33300
14-Sep-62,58.70,59.14,58.40,58.89,28800
13-Sep-62,58.84,59.18,58.46,58.70,31000
12-Sep-62,58.59,59.06,58.40,58.84,31000
11-Sep-62,58.45,58.93,58.17,58.59,30400
10-Sep-62,58.38,58.64,57.88,58.45,25200
7-Sep-62,58.36,58.90,58.09,58.38,28900
6-Sep-62,58.12,58.60,57.72,58.36,31800
5-Sep-62,58.56,58.77,57.95,58.12,30500
4-Sep-62,59.12,59.49,58.44,58.56,29700
31-Aug-62,58.68,59.25,58.45,59.12,28300
30-Aug-62,58.66,59.06,58.39,58.68,22600
29-Aug-62,58.79,58.96,58.17,58.66,29000
28-Aug-62,59.55,59.61,58.66,58.79,31800
27-Aug-62,59.58,59.94,59.24,59.55,31400
24-Aug-62,59.70,59.92,59.18,59.58,28900
23-Aug-62,59.78,60.33,59.47,59.70,47700
22-Aug-62,59.12,59.93,58.91,59.78,45200
21-Aug-62,59.37,59.66,58.90,59.12,37300
20-Aug-62,59.01,59.72,58.90,59.37,45800
17-Aug-62,58.64,59.24,58.43,59.01,34300
16-Aug-62,58.66,59.11,58.24,58.64,41800
15-Aug-62,58.25,59.11,58.22,58.66,48800
14-Aug-62,57.63,58.43,57.41,58.25,36400
13-Aug-62,57.55,57.90,57.22,57.63,26700
10-Aug-62,57.57,57.85,57.16,57.55,24700
9-Aug-62,57.51,57.88,57.19,57.57,26700
8-Aug-62,57.36,57.64,56.76,57.51,30800
7-Aug-62,57.75,57.81,57.07,57.36,29700
6-Aug-62,58.12,58.35,57.54,57.75,31100
3-Aug-62,57.98,58.32,57.63,58.12,59900
2-Aug-62,57.75,58.20,57.38,57.98,34100
1-Aug-62,58.23,58.30,57.51,57.75,31000
31-Jul-62,57.83,58.58,57.74,58.23,41900
30-Jul-62,57.20,57.98,57.08,57.83,32000
27-Jul-62,56.77,57.36,56.56,57.20,28900
26-Jul-62,56.46,57.18,56.16,56.77,27900
25-Jul-62,56.36,56.67,55.78,56.46,29100
24-Jul-62,56.80,56.93,56.14,56.36,25600
23-Jul-62,56.81,57.32,56.53,56.80,27700
20-Jul-62,56.42,57.09,56.27,56.81,26100
19-Jul-62,56.20,56.95,55.96,56.42,30900
18-Jul-62,56.78,56.81,55.86,56.20,36200
17-Jul-62,57.83,57.96,56.68,56.78,35000
16-Jul-62,57.83,58.10,57.18,57.83,31300
13-Jul-62,58.03,58.18,57.23,57.83,33800
12-Jul-62,57.73,58.67,57.59,58.03,53700
11-Jul-62,57.20,57.95,56.77,57.73,42500
10-Jul-62,56.99,58.36,56.99,57.20,71200
9-Jul-62,56.17,56.73,55.54,56.55,29500
6-Jul-62,56.73,56.73,55.64,56.17,31100
5-Jul-62,56.49,57.10,56.15,56.81,33500
3-Jul-62,55.86,56.74,55.57,56.49,39200
2-Jul-62,54.75,56.02,54.47,55.86,34500
29-Jun-62,54.41,55.47,54.20,54.75,47200
28-Jun-62,52.98,54.64,52.98,54.41,54400
27-Jun-62,52.32,52.83,51.77,52.60,38900
26-Jun-62,52.45,53.58,52.10,52.32,46300
25-Jun-62,52.68,52.96,51.35,52.45,70900
22-Jun-62,53.59,53.78,52.48,52.68,56400
21-Jun-62,54.78,54.78,53.50,53.59,45600
20-Jun-62,55.54,55.92,54.66,54.78,33600
19-Jun-62,55.74,55.88,54.98,55.54,26800
18-Jun-62,55.89,56.53,54.97,55.74,45800
15-Jun-62,54.33,55.96,53.66,55.89,71300
14-Jun-62,55.50,56.00,54.12,54.33,62400
13-Jun-62,56.34,56.80,55.24,55.50,58500
12-Jun-62,57.66,57.66,56.23,56.34,46900
11-Jun-62,58.45,58.58,57.51,57.82,28700
8-Jun-62,58.40,58.97,58.14,58.45,25600
7-Jun-62,58.39,58.90,58.00,58.40,27600
6-Jun-62,57.64,59.17,57.64,58.39,41900
5-Jun-62,57.27,58.42,56.33,57.57,61400
4-Jun-62,59.12,59.12,57.14,57.27,53800
1-Jun-62,59.63,59.96,58.52,59.38,57600
31-May-62,58.80,60.82,58.80,59.63,107100
29-May-62,55.50,58.29,53.13,58.08,147500
28-May-62,59.15,59.15,55.42,55.50,93500
25-May-62,60.62,60.98,59.00,59.47,63800
24-May-62,61.11,61.79,60.36,60.62,52500
23-May-62,62.34,62.42,60.90,61.11,54500
22-May-62,63.59,63.69,62.26,62.34,36400
21-May-62,63.82,64.00,63.21,63.59,22600
18-May-62,63.93,64.14,63.29,63.82,24900
17-May-62,64.27,64.41,63.38,63.93,29500
16-May-62,64.29,64.88,63.82,64.27,33600
15-May-62,63.41,64.87,63.41,64.29,47800
14-May-62,62.65,63.31,61.11,63.10,59900
11-May-62,63.57,64.10,62.44,62.65,45100
10-May-62,64.26,64.39,62.99,63.57,47300
9-May-62,65.17,65.17,64.02,64.26,36700
8-May-62,66.02,66.13,64.88,65.17,30200
7-May-62,66.24,66.56,65.66,66.02,25300
4-May-62,66.53,66.80,65.80,66.24,30100
3-May-62,65.99,66.93,65.81,66.53,33200
2-May-62,65.70,66.67,65.56,65.99,37800
1-May-62,65.24,65.94,63.76,65.70,51000
30-Apr-62,66.30,66.90,64.95,65.24,41500
27-Apr-62,67.05,67.61,65.99,66.30,41400
26-Apr-62,67.71,67.97,66.92,67.05,36500
25-Apr-62,68.46,68.58,67.53,67.71,33400
24-Apr-62,68.53,68.91,68.16,68.46,30400
23-Apr-62,68.59,69.01,68.17,68.53,32400
19-Apr-62,68.27,68.90,68.07,68.59,31000
18-Apr-62,67.90,68.72,67.83,68.27,33500
17-Apr-62,67.60,68.20,67.24,67.90,29400
16-Apr-62,67.90,68.19,67.21,67.60,30700
13-Apr-62,67.90,68.11,67.03,67.90,34700
12-Apr-62,68.41,68.43,67.47,67.90,33200
11-Apr-62,68.56,69.26,68.24,68.41,32400
10-Apr-62,68.31,68.80,67.94,68.56,28800
9-Apr-62,68.84,69.02,68.09,68.31,30200
6-Apr-62,68.91,69.42,68.58,68.84,27300
5-Apr-62,68.49,69.09,68.12,68.91,31300
4-Apr-62,68.81,69.22,68.33,68.49,32900
3-Apr-62,69.37,69.53,68.53,68.81,33500
2-Apr-62,69.55,69.82,69.13,69.37,27900
30-Mar-62,70.01,70.09,69.16,69.55,29500
29-Mar-62,70.04,70.50,69.81,70.01,28700
28-Mar-62,69.70,70.33,69.54,70.04,29400
27-Mar-62,69.89,70.20,69.41,69.70,30900
26-Mar-62,70.45,70.63,69.73,69.89,30400
23-Mar-62,70.40,70.78,70.12,70.45,30500
22-Mar-62,70.51,70.84,70.14,70.40,31300
21-Mar-62,70.66,70.93,70.16,70.51,33600
20-Mar-62,70.85,71.08,70.40,70.66,30600
19-Mar-62,70.94,71.31,70.53,70.85,32200
16-Mar-62,71.06,71.34,70.67,70.94,30600
15-Mar-62,70.91,71.44,70.59,71.06,32500
14-Mar-62,70.60,71.25,70.48,70.91,36700
13-Mar-62,70.40,70.86,70.06,70.60,32000
12-Mar-62,70.42,70.76,70.02,70.40,32800
9-Mar-62,70.19,70.71,70.00,70.42,33400
8-Mar-62,69.69,70.37,69.40,70.19,32100
7-Mar-62,69.78,70.07,69.37,69.69,28900
6-Mar-62,70.01,70.24,69.46,69.78,28700
5-Mar-62,70.16,70.48,69.65,70.01,30200
2-Mar-62,70.16,70.16,69.75,70.16,29800
1-Mar-62,69.96,70.60,69.76,70.20,29600
28-Feb-62,69.89,70.42,69.57,69.96,30300
27-Feb-62,69.76,70.32,69.48,69.89,31100
26-Feb-62,70.16,70.33,69.44,69.76,29100
23-Feb-62,70.32,70.57,69.73,70.16,32300
21-Feb-62,70.66,70.97,70.12,70.32,33100
20-Feb-62,70.41,70.91,70.13,70.66,33000
19-Feb-62,70.59,70.96,70.12,70.41,33500
16-Feb-62,70.74,71.13,70.27,70.59,37000
15-Feb-62,70.42,71.06,70.23,70.74,34700
14-Feb-62,70.45,70.79,70.03,70.42,36300
13-Feb-62,70.46,70.89,70.07,70.45,34000
12-Feb-62,70.48,70.81,70.14,70.46,26200
9-Feb-62,70.58,70.83,69.93,70.48,33700
8-Feb-62,70.42,70.95,70.16,70.58,38100
7-Feb-62,69.96,70.67,69.78,70.42,41400
6-Feb-62,69.88,70.32,69.41,69.96,36500
5-Feb-62,69.81,70.30,69.42,69.88,38900
2-Feb-62,69.26,70.02,69.02,69.81,39500
1-Feb-62,68.84,69.65,68.56,69.26,42600
31-Jan-62,68.17,69.09,68.12,68.84,38400
30-Jan-62,67.90,68.65,67.62,68.17,35200
29-Jan-62,68.13,68.50,67.55,67.90,30500
26-Jan-62,68.35,68.67,67.83,68.13,33300
25-Jan-62,68.40,69.05,68.10,68.35,35600
24-Jan-62,68.29,68.68,67.55,68.40,37600
23-Jan-62,68.81,68.96,68.00,68.29,33500
22-Jan-62,68.75,69.37,68.45,68.81,38100
19-Jan-62,68.39,70.08,68.14,68.75,38000
18-Jan-62,68.32,68.73,67.75,68.39,34600
17-Jan-62,69.07,69.31,68.13,68.32,37800
16-Jan-62,69.47,69.61,68.68,69.07,36500
15-Jan-62,69.61,69.96,69.06,69.47,34500
12-Jan-62,69.37,70.17,69.23,69.61,37300
11-Jan-62,68.96,69.54,68.57,69.37,33900
10-Jan-62,69.15,69.58,68.62,68.96,33000
9-Jan-62,69.12,69.93,68.83,69.15,36000
8-Jan-62,69.66,69.84,68.17,69.12,46200
5-Jan-62,70.64,70.84,69.35,69.66,46300
4-Jan-62,71.13,71.62,70.45,70.64,44500
3-Jan-62,70.96,71.48,70.38,71.13,35900
2-Jan-62,71.55,71.96,70.71,70.96,31200
29-Dec-61,71.55,71.55,71.55,71.55,53700
28-Dec-61,71.69,71.69,71.69,71.69,45300
27-Dec-61,71.65,71.65,71.65,71.65,41700
26-Dec-61,71.02,71.02,71.02,71.02,31800
22-Dec-61,70.91,70.91,70.91,70.91,33900
21-Dec-61,70.86,70.86,70.86,70.86,34400
20-Dec-61,71.12,71.12,71.12,71.12,36400
19-Dec-61,71.26,71.26,71.26,71.26,34400
18-Dec-61,71.76,71.76,71.76,71.76,38100
15-Dec-61,72.01,72.01,72.01,72.01,37100
14-Dec-61,71.98,71.98,71.98,71.98,43500
13-Dec-61,72.53,72.53,72.53,72.53,48900
12-Dec-61,72.64,72.64,72.64,72.64,46800
11-Dec-61,72.39,72.39,72.39,72.39,43600
8-Dec-61,72.04,72.04,72.04,72.04,40100
7-Dec-61,71.70,71.70,71.70,71.70,39000
6-Dec-61,71.99,71.99,71.99,71.99,42000
5-Dec-61,71.93,71.93,71.93,71.93,43300
4-Dec-61,72.01,72.01,72.01,72.01,45600
1-Dec-61,71.78,71.78,71.78,71.78,44200
30-Nov-61,71.32,71.32,71.32,71.32,42100
29-Nov-61,71.70,71.70,71.70,71.70,45500
28-Nov-61,71.75,71.75,71.75,71.75,43600
27-Nov-61,71.85,71.85,71.85,71.85,47000
24-Nov-61,71.84,71.84,71.84,71.84,40200
22-Nov-61,71.70,71.70,71.70,71.70,45000
21-Nov-61,71.78,71.78,71.78,71.78,48900
20-Nov-61,71.72,71.72,71.72,71.72,41900
17-Nov-61,71.62,71.62,71.62,71.62,39600
16-Nov-61,71.62,71.62,71.62,71.62,39800
15-Nov-61,71.67,71.67,71.67,71.67,46600
14-Nov-61,71.66,71.66,71.66,71.66,47500
13-Nov-61,71.27,71.27,71.27,71.27,45400
10-Nov-61,71.07,71.07,71.07,71.07,41800
9-Nov-61,70.77,70.77,70.77,70.77,46800
8-Nov-61,70.87,70.87,70.87,70.87,60900
6-Nov-61,70.01,70.01,70.01,70.01,43400
3-Nov-61,69.47,69.47,69.47,69.47,40700
2-Nov-61,69.11,69.11,69.11,69.11,38900
1-Nov-61,68.73,68.73,68.73,68.73,32100
31-Oct-61,68.62,68.62,68.62,68.62,33500
30-Oct-61,68.42,68.42,68.42,68.42,34300
27-Oct-61,68.34,68.34,68.34,68.34,32000
26-Oct-61,68.46,68.46,68.46,68.46,33300
25-Oct-61,68.34,68.34,68.34,68.34,35900
24-Oct-61,67.98,67.98,67.98,67.98,34300
23-Oct-61,68.06,68.06,68.06,68.06,34400
20-Oct-61,68.00,68.00,68.00,68.00,34700
19-Oct-61,68.45,68.45,68.45,68.45,38500
18-Oct-61,68.21,68.21,68.21,68.21,35200
17-Oct-61,67.87,67.87,67.87,67.87,31100
16-Oct-61,67.85,67.85,67.85,67.85,28400
13-Oct-61,68.04,68.04,68.04,68.04,30900
12-Oct-61,68.16,68.16,68.16,68.16,30600
11-Oct-61,68.17,68.17,68.17,68.17,36700
10-Oct-61,68.11,68.11,68.11,68.11,34300
9-Oct-61,67.94,67.94,67.94,67.94,29200
6-Oct-61,66.97,66.97,66.97,66.97,34700
5-Oct-61,67.77,67.77,67.77,67.77,39200
4-Oct-61,67.18,67.18,67.18,67.18,33800
3-Oct-61,66.73,66.73,66.73,66.73,26800
2-Oct-61,66.77,66.77,66.77,66.77,28000
29-Sep-61,66.73,66.73,66.73,66.73,30600
28-Sep-61,66.58,66.58,66.58,66.58,30000
27-Sep-61,66.47,66.47,66.47,66.47,34400
26-Sep-61,65.78,65.78,65.78,65.78,33200
25-Sep-61,65.77,65.77,65.77,65.77,37000
22-Sep-61,66.72,66.72,66.72,66.72,30700
21-Sep-61,66.99,66.99,66.99,66.99,33400
20-Sep-61,66.96,66.96,66.96,66.96,27000
19-Sep-61,66.08,66.08,66.08,66.08,32600
18-Sep-61,67.21,67.21,67.21,67.21,35500
15-Sep-61,67.65,67.65,67.65,67.65,31300
14-Sep-61,67.53,67.53,67.53,67.53,29200
13-Sep-61,68.01,68.01,68.01,68.01,31100
12-Sep-61,67.96,67.96,67.96,67.96,29500
11-Sep-61,67.28,67.28,67.28,67.28,27900
8-Sep-61,67.88,67.88,67.88,67.88,34300
7-Sep-61,68.35,68.35,68.35,68.35,39000
6-Sep-61,68.46,68.46,68.46,68.46,34400
5-Sep-61,67.96,67.96,67.96,67.96,30000
1-Sep-61,68.19,68.19,68.19,68.19,27100
31-Aug-61,68.07,68.07,68.07,68.07,29200
30-Aug-61,67.81,67.81,67.81,67.81,32200
29-Aug-61,67.55,67.55,67.55,67.55,31600
28-Aug-61,67.70,67.70,67.70,67.70,31500
25-Aug-61,67.67,67.67,67.67,67.67,30500
24-Aug-61,67.59,67.59,67.59,67.59,30900
23-Aug-61,67.98,67.98,67.98,67.98,35500
22-Aug-61,68.44,68.44,68.44,68.44,36400
21-Aug-61,68.43,68.43,68.43,68.43,38800
18-Aug-61,68.29,68.29,68.29,68.29,40300
17-Aug-61,68.11,68.11,68.11,68.11,41300
16-Aug-61,67.73,67.73,67.73,67.73,34300
15-Aug-61,67.55,67.55,67.55,67.55,33200
14-Aug-61,67.72,67.72,67.72,67.72,31200
11-Aug-61,68.06,68.06,68.06,68.06,32600
10-Aug-61,67.95,67.95,67.95,67.95,35700
9-Aug-61,67.74,67.74,67.74,67.74,37100
8-Aug-61,67.82,67.82,67.82,67.82,40500
7-Aug-61,67.67,67.67,67.67,67.67,35600
4-Aug-61,67.68,67.68,67.68,67.68,37100
3-Aug-61,67.29,67.29,67.29,67.29,36500
2-Aug-61,66.94,66.94,66.94,66.94,43000
1-Aug-61,67.37,67.37,67.37,67.37,39900
31-Jul-61,66.76,66.76,66.76,66.76,31700
28-Jul-61,66.71,66.71,66.71,66.71,36100
27-Jul-61,66.61,66.61,66.61,66.61,41700
26-Jul-61,65.84,65.84,65.84,65.84,40700
25-Jul-61,65.23,65.23,65.23,65.23,30100
24-Jul-61,64.87,64.87,64.87,64.87,24900
21-Jul-61,64.86,64.86,64.86,64.86,23600
20-Jul-61,64.71,64.71,64.71,64.71,25300
19-Jul-61,64.70,64.70,64.70,64.70,29400
18-Jul-61,64.41,64.41,64.41,64.41,30100
17-Jul-61,64.79,64.79,64.79,64.79,26900
14-Jul-61,65.28,65.28,65.28,65.28,27600
13-Jul-61,64.86,64.86,64.86,64.86,26700
12-Jul-61,65.32,65.32,65.32,65.32,30700
11-Jul-61,65.69,65.69,65.69,65.69,31600
10-Jul-61,65.71,65.71,65.71,65.71,31800
7-Jul-61,65.77,65.77,65.77,65.77,30300
